from_stop_id,to_stop_id,dist,from_route_id,to_route_id,schedule_precedence
69558,69177,0.4,,,
101950,102026,0.08,,,
102026,101950,0.08,,,
102061,101950,0.17,,,
102717,101950,0.3,,,
69193,69426,0.4,,,
69426,69193,0.4,,,
69193,69433,0.31,,,
69433,69193,0.31,,,
69193,69445,0.15,,,
69445,69193,0.15,,,
69193,69879,0.35,,,
69879,69193,0.35,,,
69885,69193,0.32,,,
69193,69887,0.29,,,
69887,69193,0.29,,,
69892,69193,0.25,,,
70274,69193,0.5,,,
69193,70462,0.4,,,
70462,69193,0.4,,,
69193,70574,0.42,,,
70574,69193,0.42,,,
69193,70809,0.48,,,
70809,69193,0.48,,,
183585,69193,0.3,,,
69877,69193,0.37,,,
101967,103316,0.44,,,
157636,158990,0.45,,,
158364,158990,0.22,,,
158701,158990,0.09,,,
158990,158746,0.38,,,
158746,158990,0.38,,,
158990,158751,0.44,,,
158751,158990,0.44,,,
160056,158990,0.38,,,
36440,36810,0.38,,,
36810,36440,0.38,,,
36440,37659,0.44,,,
37659,36440,0.44,,,
69225,69563,0.5,,,
69563,69225,0.5,,,
69225,69571,0.4,,,
69571,69225,0.4,,,
69225,69573,0.35,,,
69573,69225,0.35,,,
69225,69583,0.21,,,
69583,69225,0.21,,,
69225,69586,0.19,,,
69586,69225,0.19,,,
69597,69225,0.13,,,
69225,69610,0.18,,,
69610,69225,0.18,,,
69225,69620,0.28,,,
69620,69225,0.28,,,
69225,69626,0.4,,,
69626,69225,0.4,,,
69225,69630,0.46,,,
69630,69225,0.46,,,
69225,70039,0.25,,,
69225,70495,0.38,,,
154507,153536,0.45,,,
102061,102026,0.09,,,
102717,102026,0.24,,,
103464,102026,0.47,,,
16186,16491,0.37,,,
16491,16187,0.29,,,
16187,16491,0.29,,,
16491,16565,0.25,,,
16565,16491,0.25,,,
16491,16658,0.27,,,
16658,16491,0.27,,,
16491,16724,0.3,,,
16724,16491,0.3,,,
16491,16751,0.4,,,
16751,16491,0.4,,,
16941,16491,0.4,,,
16947,16491,0.36,,,
16491,16950,0.37,,,
16950,16491,0.37,,,
16491,16964,0.44,,,
16964,16491,0.44,,,
16491,17044,0.43,,,
17044,16491,0.43,,,
16491,17056,0.49,,,
17056,16491,0.49,,,
36503,36951,0.47,,,
36951,36503,0.47,,,
36503,37263,0.33,,,
37263,36503,0.33,,,
37312,36503,0.28,,,
35381,36503,0.4,,,
36514,36953,0.38,,,
36514,185439,0.37,,,
36514,36912,0.25,,,
69284,70129,0.42,,,
70129,69284,0.42,,,
71021,69284,0.5,,,
69284,185550,0.42,,,
185550,69284,0.42,,,
69284,69691,0.4,,,
69691,69284,0.4,,,
102067,102115,0.5,,,
102115,102067,0.5,,,
102067,102160,0.5,,,
102160,102067,0.5,,,
102067,102566,0.44,,,
102566,102067,0.44,,,
102067,102567,0.43,,,
102567,102067,0.43,,,
102067,102985,0.47,,,
102985,102067,0.47,,,
102067,102990,0.46,,,
102990,102067,0.46,,,
167609,167687,0.25,,,
167687,167609,0.25,,,
167609,186414,0.28,,,
186414,167609,0.28,,,
185108,167609,0.23,,,
69316,69350,0.48,,,
69350,69316,0.48,,,
37090,36565,0.44,,,
69335,69466,0.26,,,
69466,69335,0.26,,,
69335,69470,0.21,,,
69470,69335,0.21,,,
69335,69486,0.1,,,
69486,69335,0.1,,,
69494,69335,0.06,,,
69335,69508,0.14,,,
69508,69335,0.14,,,
69335,69519,0.21,,,
69519,69335,0.21,,,
69335,69532,0.33,,,
69532,69335,0.33,,,
69335,69538,0.38,,,
69538,69335,0.38,,,
69335,69542,0.48,,,
69542,69335,0.48,,,
69335,69781,0.15,,,
69781,69335,0.15,,,
69824,69335,0.15,,,
69335,69917,0.21,,,
69917,69335,0.21,,,
69335,69966,0.42,,,
69966,69335,0.42,,,
69335,70018,0.33,,,
70018,69335,0.33,,,
69335,70211,0.36,,,
70211,69335,0.36,,,
69335,70436,0.49,,,
70436,69335,0.49,,,
69335,70438,0.34,,,
70438,69335,0.34,,,
69335,70465,0.38,,,
70465,69335,0.38,,,
69335,70523,0.39,,,
70523,69335,0.39,,,
69335,70658,0.46,,,
70658,69335,0.46,,,
69335,70728,0.47,,,
70728,69335,0.47,,,
69335,70779,0.43,,,
70779,69335,0.43,,,
69342,69340,0.18,,,
69483,69340,0.12,,,
69340,69546,0.19,,,
69546,69340,0.19,,,
69684,69340,0.21,,,
69340,69977,0.26,,,
69977,69340,0.26,,,
69340,69979,0.28,,,
69979,69340,0.28,,,
69340,70280,0.29,,,
70280,69340,0.29,,,
69340,70464,0.39,,,
70464,69340,0.39,,,
69340,70498,0.34,,,
70498,69340,0.34,,,
69342,69483,0.29,,,
69483,69342,0.29,,,
69342,69546,0.07,,,
69342,69684,0.11,,,
69342,69977,0.19,,,
69342,69979,0.19,,,
69342,70280,0.38,,,
69342,70464,0.33,,,
69342,70498,0.42,,,
69350,69815,0.5,,,
69815,69350,0.5,,,
69350,69853,0.15,,,
69350,70012,0.2,,,
69350,70382,0.3,,,
69350,70577,0.35,,,
103310,102124,0.47,,,
167704,167673,0.5,,,
102148,102715,0.32,,,
102715,102148,0.32,,,
167687,186414,0.05,,,
186414,167687,0.05,,,
167687,185108,0.33,,,
185108,167687,0.33,,,
69384,69394,0.31,,,
69394,69384,0.31,,,
69384,69727,0.33,,,
69727,69384,0.33,,,
69394,70029,0.37,,,
70029,69394,0.37,,,
69394,70722,0.5,,,
70722,69394,0.5,,,
102170,102185,0.43,,,
102185,102170,0.43,,,
102170,102191,0.37,,,
102191,102170,0.37,,,
102170,102399,0.38,,,
102399,102170,0.38,,,
102170,102760,0.42,,,
102760,102170,0.42,,,
102170,103178,0.49,,,
103178,102170,0.49,,,
167708,167961,0.16,,,
167961,167708,0.16,,,
167708,168080,0.19,,,
168080,167708,0.19,,,
167708,168108,0.19,,,
168108,167708,0.19,,,
167708,168570,0.35,,,
168570,167708,0.35,,,
168575,167708,0.34,,,
167708,168673,0.38,,,
168673,167708,0.38,,,
167708,168688,0.47,,,
168688,167708,0.47,,,
167708,168725,0.42,,,
168725,167708,0.42,,,
69405,69413,0.2,,,
69426,69405,0.34,,,
69405,69433,0.43,,,
69433,69405,0.43,,,
69405,69879,0.47,,,
69879,69405,0.47,,,
69405,70189,0.46,,,
70189,69405,0.46,,,
69405,70205,0.37,,,
70205,69405,0.37,,,
69405,70222,0.28,,,
70222,69405,0.28,,,
69405,70262,0.27,,,
70262,69405,0.27,,,
69405,70274,0.44,,,
70274,69405,0.44,,,
69405,70472,0.37,,,
70472,69405,0.37,,,
69405,70648,0.35,,,
70648,69405,0.35,,,
69405,70662,0.36,,,
70662,69405,0.36,,,
69405,70699,0.37,,,
70699,69405,0.37,,,
69405,70981,0.46,,,
70981,69405,0.46,,,
69405,69877,0.45,,,
69877,69405,0.45,,,
49797,48795,0.36,,,
48795,49797,0.36,,,
49088,49797,0.45,,,
49797,49102,0.41,,,
49102,49797,0.41,,,
49104,49797,0.35,,,
49112,49797,0.28,,,
49124,49797,0.25,,,
69426,69413,0.13,,,
69433,69413,0.22,,,
69413,69445,0.41,,,
69445,69413,0.41,,,
69413,69879,0.27,,,
69879,69413,0.27,,,
69413,69885,0.31,,,
69885,69413,0.31,,,
69413,69887,0.35,,,
69887,69413,0.35,,,
69413,69892,0.43,,,
69892,69413,0.43,,,
69413,70222,0.42,,,
70222,69413,0.42,,,
69413,70262,0.39,,,
70262,69413,0.39,,,
69413,70274,0.3,,,
70274,69413,0.3,,,
69413,70472,0.31,,,
70472,69413,0.31,,,
69413,70648,0.39,,,
70648,69413,0.39,,,
69413,70662,0.38,,,
70662,69413,0.38,,,
69413,70699,0.4,,,
70699,69413,0.4,,,
69413,70981,0.47,,,
70981,69413,0.47,,,
69413,183585,0.34,,,
183585,69413,0.34,,,
69413,69877,0.26,,,
69877,69413,0.26,,,
102191,102185,0.06,,,
102185,102270,0.2,,,
102270,102185,0.2,,,
102185,102326,0.43,,,
102326,102185,0.43,,,
102185,102380,0.2,,,
102380,102185,0.2,,,
102399,102185,0.08,,,
102185,102746,0.27,,,
102746,102185,0.27,,,
102760,102185,0.19,,,
103178,102185,0.31,,,
102185,103584,0.48,,,
103584,102185,0.48,,,
103599,102185,0.44,,,
102191,102270,0.26,,,
102270,102191,0.26,,,
102191,102326,0.37,,,
102326,102191,0.37,,,
102191,102380,0.26,,,
102380,102191,0.26,,,
102191,102746,0.31,,,
102746,102191,0.31,,,
102191,103198,0.49,,,
103198,102191,0.49,,,
167746,167729,0.29,,,
167752,167729,0.41,,,
69426,69433,0.09,,,
69426,69445,0.27,,,
69445,69426,0.27,,,
69426,69450,0.39,,,
69450,69426,0.39,,,
69426,69879,0.17,,,
69879,69426,0.17,,,
69426,69885,0.2,,,
69885,69426,0.2,,,
69426,69887,0.23,,,
69887,69426,0.23,,,
69426,69892,0.3,,,
69892,69426,0.3,,,
69426,70262,0.5,,,
70262,69426,0.5,,,
69426,70274,0.25,,,
70274,69426,0.25,,,
69426,70462,0.4,,,
70462,69426,0.4,,,
69426,70472,0.33,,,
70472,69426,0.33,,,
69426,70574,0.43,,,
70574,69426,0.43,,,
69426,70648,0.46,,,
70648,69426,0.46,,,
69426,70662,0.45,,,
70662,69426,0.45,,,
69426,70699,0.47,,,
70699,69426,0.47,,,
69426,70809,0.47,,,
70809,69426,0.47,,,
69426,71074,0.47,,,
69426,183585,0.22,,,
183585,69426,0.22,,,
69426,69877,0.16,,,
69877,69426,0.16,,,
69433,69445,0.18,,,
69445,69433,0.18,,,
69433,69450,0.3,,,
69450,69433,0.3,,,
69433,69879,0.13,,,
69879,69433,0.13,,,
69433,69885,0.14,,,
69885,69433,0.14,,,
69433,69887,0.16,,,
69887,69433,0.16,,,
69433,69892,0.22,,,
69892,69433,0.22,,,
69433,70274,0.26,,,
70274,69433,0.26,,,
69433,70462,0.35,,,
70462,69433,0.35,,,
69433,70472,0.38,,,
70472,69433,0.38,,,
69433,70574,0.37,,,
70574,69433,0.37,,,
69433,70809,0.42,,,
70809,69433,0.42,,,
69433,71074,0.45,,,
71074,69433,0.45,,,
69433,183585,0.16,,,
183585,69433,0.16,,,
69433,69877,0.13,,,
69877,69433,0.13,,,
120154,120186,0.25,,,
167756,167746,0.26,,,
167746,167762,0.42,,,
167762,167746,0.42,,,
167746,166323,0.47,,,
69445,69450,0.11,,,
69450,69445,0.11,,,
69445,69879,0.21,,,
69879,69445,0.21,,,
69445,69885,0.18,,,
69885,69445,0.18,,,
69887,69445,0.15,,,
69445,69892,0.12,,,
69892,69445,0.12,,,
69445,70274,0.35,,,
70274,69445,0.35,,,
69445,70462,0.29,,,
70462,69445,0.29,,,
69445,70574,0.31,,,
70574,69445,0.31,,,
69445,70809,0.38,,,
70809,69445,0.38,,,
69445,70954,0.49,,,
70954,69445,0.49,,,
69445,71019,0.46,,,
71019,69445,0.46,,,
69445,71074,0.47,,,
71074,69445,0.47,,,
69445,183585,0.16,,,
183585,69445,0.16,,,
69445,69877,0.22,,,
69877,69445,0.22,,,
167756,167752,0.13,,,
167752,167762,0.3,,,
167762,167752,0.3,,,
167752,167764,0.39,,,
167764,167752,0.39,,,
167752,168421,0.47,,,
168421,167752,0.47,,,
167752,166323,0.48,,,
69450,69879,0.3,,,
69879,69450,0.3,,,
69885,69450,0.27,,,
69450,69887,0.23,,,
69887,69450,0.23,,,
69892,69450,0.17,,,
70274,69450,0.44,,,
69450,70462,0.31,,,
70462,69450,0.31,,,
69450,70574,0.33,,,
70574,69450,0.33,,,
69450,70809,0.39,,,
70809,69450,0.39,,,
69450,70910,0.49,,,
70910,69450,0.49,,,
69450,70954,0.44,,,
70954,69450,0.44,,,
69450,71007,0.47,,,
71007,69450,0.47,,,
69450,71019,0.44,,,
71019,69450,0.44,,,
183585,69450,0.24,,,
69877,69450,0.32,,,
167756,167762,0.16,,,
167756,167764,0.26,,,
167756,168421,0.37,,,
167756,168738,0.46,,,
167762,167764,0.1,,,
167762,168738,0.39,,,
168421,167764,0.25,,,
167764,168738,0.38,,,
69466,69486,0.17,,,
69486,69466,0.17,,,
69466,69494,0.22,,,
69494,69466,0.22,,,
69466,69508,0.38,,,
69508,69466,0.38,,,
69466,69519,0.46,,,
69519,69466,0.46,,,
69466,69609,0.32,,,
69609,69466,0.32,,,
69466,69781,0.21,,,
69781,69466,0.21,,,
69466,69824,0.22,,,
69824,69466,0.22,,,
69466,69917,0.4,,,
69917,69466,0.4,,,
69466,70438,0.46,,,
70438,69466,0.46,,,
69470,69486,0.12,,,
69486,69470,0.12,,,
69470,69494,0.17,,,
69494,69470,0.17,,,
69470,69508,0.33,,,
69508,69470,0.33,,,
69470,69519,0.41,,,
69519,69470,0.41,,,
69470,69609,0.37,,,
69609,69470,0.37,,,
69470,69781,0.17,,,
69781,69470,0.17,,,
69470,69824,0.18,,,
69824,69470,0.18,,,
69470,69917,0.35,,,
69917,69470,0.35,,,
69470,70438,0.42,,,
70438,69470,0.42,,,
69470,70465,0.49,,,
70465,69470,0.49,,,
69470,70523,0.48,,,
70523,69470,0.48,,,
69470,70779,0.48,,,
70779,69470,0.48,,,
167783,167889,0.44,,,
167889,167783,0.44,,,
167783,168367,0.46,,,
168367,167783,0.46,,,
69483,69546,0.29,,,
69546,69483,0.29,,,
69483,69684,0.29,,,
69684,69483,0.29,,,
69483,69977,0.32,,,
69977,69483,0.32,,,
69483,69979,0.34,,,
69979,69483,0.34,,,
69483,70280,0.24,,,
69483,70464,0.42,,,
70464,69483,0.42,,,
69483,70498,0.29,,,
69494,69486,0.05,,,
69508,69486,0.21,,,
69519,69486,0.29,,,
69532,69486,0.41,,,
69538,69486,0.46,,,
69486,69609,0.49,,,
69609,69486,0.49,,,
69486,69781,0.09,,,
69781,69486,0.09,,,
69486,69824,0.1,,,
69824,69486,0.1,,,
69486,69917,0.24,,,
69917,69486,0.24,,,
69966,69486,0.48,,,
69486,70018,0.23,,,
70018,69486,0.23,,,
69486,70211,0.27,,,
70211,69486,0.27,,,
69486,70438,0.34,,,
70438,69486,0.34,,,
69486,70465,0.39,,,
70465,69486,0.39,,,
69486,70523,0.39,,,
70523,69486,0.39,,,
69486,70658,0.48,,,
70658,69486,0.48,,,
69486,70728,0.39,,,
70728,69486,0.39,,,
69486,70779,0.41,,,
70779,69486,0.41,,,
69486,70889,0.43,,,
70889,69486,0.43,,,
69486,71082,0.48,,,
71082,69486,0.48,,,
69486,71108,0.49,,,
71108,69486,0.49,,,
69494,69508,0.16,,,
69508,69494,0.16,,,
69494,69519,0.24,,,
69519,69494,0.24,,,
69494,69532,0.36,,,
69532,69494,0.36,,,
69494,69538,0.42,,,
69538,69494,0.42,,,
69494,69781,0.08,,,
69494,69824,0.09,,,
69824,69494,0.09,,,
69494,69917,0.2,,,
69917,69494,0.2,,,
69494,69966,0.44,,,
69966,69494,0.44,,,
69494,70018,0.27,,,
70018,69494,0.27,,,
69494,70211,0.3,,,
70211,69494,0.3,,,
69494,70436,0.49,,,
70436,69494,0.49,,,
69494,70438,0.31,,,
70438,69494,0.31,,,
69494,70465,0.36,,,
70465,69494,0.36,,,
69494,70523,0.36,,,
70523,69494,0.36,,,
69494,70658,0.44,,,
69494,70728,0.41,,,
70728,69494,0.41,,,
69494,70733,0.5,,,
70733,69494,0.5,,,
69494,70779,0.39,,,
70779,69494,0.39,,,
69494,70889,0.45,,,
70889,69494,0.45,,,
69494,71108,0.48,,,
71108,69494,0.48,,,
102270,102399,0.26,,,
102399,102270,0.26,,,
102270,102760,0.3,,,
102760,102270,0.3,,,
102270,103178,0.38,,,
103178,102270,0.38,,,
102270,103562,0.48,,,
103562,102270,0.48,,,
102270,103572,0.42,,,
103572,102270,0.42,,,
102270,103599,0.48,,,
103599,102270,0.48,,,
69508,69519,0.08,,,
69508,69532,0.2,,,
69532,69508,0.2,,,
69508,69538,0.25,,,
69538,69508,0.25,,,
69508,69542,0.35,,,
69542,69508,0.35,,,
69508,69781,0.2,,,
69508,69824,0.2,,,
69824,69508,0.2,,,
69508,69917,0.12,,,
69508,69966,0.28,,,
69966,69508,0.28,,,
69508,70018,0.41,,,
70018,69508,0.41,,,
69508,70211,0.43,,,
70211,69508,0.43,,,
69508,70436,0.36,,,
70436,69508,0.36,,,
69508,70438,0.26,,,
69508,70465,0.28,,,
69508,70523,0.29,,,
69508,70658,0.35,,,
69508,70733,0.39,,,
70733,69508,0.39,,,
69508,70779,0.35,,,
69508,70806,0.44,,,
69508,71108,0.45,,,
69508,69545,0.4,,,
69545,69508,0.4,,,
102282,103316,0.32,,,
69519,69532,0.12,,,
69532,69519,0.12,,,
69519,69538,0.17,,,
69538,69519,0.17,,,
69519,69542,0.27,,,
69542,69519,0.27,,,
69519,69548,0.43,,,
69548,69519,0.43,,,
69519,69781,0.27,,,
69519,69824,0.27,,,
69824,69519,0.27,,,
69519,69917,0.14,,,
69519,69966,0.22,,,
69966,69519,0.22,,,
69519,70018,0.48,,,
70018,69519,0.48,,,
69519,70436,0.31,,,
70436,69519,0.31,,,
69519,70438,0.27,,,
69519,70465,0.27,,,
69519,70523,0.28,,,
69519,70658,0.32,,,
69519,70733,0.36,,,
70733,69519,0.36,,,
69519,70779,0.36,,,
69519,70806,0.39,,,
69519,71108,0.45,,,
69519,69545,0.32,,,
69545,69519,0.32,,,
69532,69538,0.06,,,
69538,69532,0.06,,,
69532,69542,0.16,,,
69542,69532,0.16,,,
69532,69548,0.31,,,
69548,69532,0.31,,,
69532,69555,0.41,,,
69555,69532,0.41,,,
69532,69781,0.39,,,
69532,69824,0.38,,,
69824,69532,0.38,,,
69532,69917,0.23,,,
69917,69532,0.23,,,
69532,69966,0.14,,,
69966,69532,0.14,,,
69532,70436,0.26,,,
70436,69532,0.26,,,
69532,70438,0.33,,,
70438,69532,0.33,,,
69532,70465,0.3,,,
70465,69532,0.3,,,
69532,70523,0.31,,,
70523,69532,0.31,,,
69532,70658,0.32,,,
69532,70733,0.33,,,
70733,69532,0.33,,,
69532,70779,0.4,,,
70779,69532,0.4,,,
69532,70806,0.36,,,
69532,71108,0.49,,,
71108,69532,0.49,,,
69532,69545,0.21,,,
69545,69532,0.21,,,
69532,69558,0.43,,,
69558,69532,0.43,,,
69538,69542,0.1,,,
69538,69548,0.25,,,
69548,69538,0.25,,,
69538,69555,0.35,,,
69538,69781,0.44,,,
69781,69538,0.44,,,
69538,69824,0.44,,,
69824,69538,0.44,,,
69538,69917,0.28,,,
69917,69538,0.28,,,
69966,69538,0.12,,,
70436,69538,0.25,,,
69538,70438,0.36,,,
70438,69538,0.36,,,
69538,70465,0.32,,,
70465,69538,0.32,,,
69538,70523,0.34,,,
70523,69538,0.34,,,
69538,70658,0.33,,,
70658,69538,0.33,,,
69538,70733,0.34,,,
70733,69538,0.34,,,
69538,70779,0.43,,,
70779,69538,0.43,,,
69538,70806,0.35,,,
69538,69545,0.15,,,
69545,69538,0.15,,,
69538,69558,0.38,,,
69558,69538,0.38,,,
69548,69542,0.15,,,
69563,69542,0.43,,,
69542,69917,0.37,,,
69917,69542,0.37,,,
69966,69542,0.16,,,
70436,69542,0.27,,,
69542,70438,0.44,,,
70438,69542,0.44,,,
69542,70465,0.39,,,
70465,69542,0.39,,,
69542,70523,0.41,,,
70523,69542,0.41,,,
69542,70658,0.37,,,
70658,69542,0.37,,,
70733,69542,0.36,,,
69542,70779,0.5,,,
70779,69542,0.5,,,
69542,70806,0.36,,,
70806,69542,0.36,,,
69542,71197,0.48,,,
71197,69542,0.48,,,
69545,69542,0.05,,,
69558,69542,0.28,,,
69542,70447,0.5,,,
70447,69542,0.5,,,
102312,102313,0.38,,,
102313,102312,0.38,,,
102312,102715,0.4,,,
102715,102312,0.4,,,
102312,102856,0.41,,,
102856,102312,0.41,,,
102312,103003,0.44,,,
103003,102312,0.44,,,
102313,103493,0.45,,,
103493,102313,0.45,,,
102313,103506,0.39,,,
103506,102313,0.39,,,
103524,102313,0.38,,,
102313,103541,0.42,,,
103541,102313,0.42,,,
69684,69546,0.04,,,
69977,69546,0.12,,,
69979,69546,0.13,,,
69546,70280,0.33,,,
70280,69546,0.33,,,
70464,69546,0.26,,,
69546,70498,0.37,,,
70498,69546,0.37,,,
69548,69555,0.1,,,
69548,69563,0.27,,,
69563,69548,0.27,,,
69548,69573,0.43,,,
69548,69966,0.28,,,
69966,69548,0.28,,,
69548,70436,0.36,,,
70436,69548,0.36,,,
69548,70658,0.47,,,
70658,69548,0.47,,,
69548,70733,0.45,,,
70733,69548,0.45,,,
69548,70806,0.43,,,
70806,69548,0.43,,,
69548,71197,0.46,,,
71197,69548,0.46,,,
69548,69545,0.1,,,
69548,69558,0.13,,,
69548,70447,0.37,,,
70447,69548,0.37,,,
69563,69555,0.18,,,
69571,69555,0.28,,,
69573,69555,0.33,,,
69583,69555,0.48,,,
69966,69555,0.37,,,
70436,69555,0.43,,,
69555,70806,0.49,,,
70806,69555,0.49,,,
69555,71197,0.47,,,
71197,69555,0.47,,,
69545,69555,0.2,,,
69558,69555,0.03,,,
69555,70447,0.31,,,
70447,69555,0.31,,,
69556,70289,0.22,,,
70289,69556,0.22,,,
69556,70336,0.23,,,
69556,70669,0.35,,,
70669,69556,0.35,,,
69556,71192,0.45,,,
71192,69556,0.45,,,
69556,70663,0.34,,,
70663,69556,0.34,,,
102326,102399,0.37,,,
102399,102326,0.37,,,
102326,102760,0.4,,,
102760,102326,0.4,,,
102326,103178,0.46,,,
103178,102326,0.46,,,
69563,69571,0.11,,,
69571,69563,0.11,,,
69563,69573,0.15,,,
69563,69583,0.31,,,
69563,69586,0.34,,,
69563,69597,0.48,,,
69597,69563,0.48,,,
69563,69545,0.38,,,
69563,69558,0.15,,,
69563,70447,0.25,,,
69571,69573,0.05,,,
69571,69583,0.2,,,
69571,69586,0.24,,,
69597,69571,0.38,,,
69571,70039,0.4,,,
70039,69571,0.4,,,
69571,70495,0.46,,,
70495,69571,0.46,,,
69571,69545,0.48,,,
69571,69558,0.25,,,
69571,70447,0.27,,,
70447,69571,0.27,,,
69597,69573,0.33,,,
69573,70039,0.35,,,
70039,69573,0.35,,,
69573,70495,0.42,,,
70495,69573,0.42,,,
69573,70447,0.29,,,
70447,69573,0.29,,,
135113,135481,0.15,,,
135481,135113,0.15,,,
36810,36821,0.14,,,
36821,36810,0.14,,,
36810,36840,0.32,,,
36840,36810,0.32,,,
36810,36846,0.37,,,
36846,36810,0.37,,,
36810,37765,0.38,,,
37765,36810,0.38,,,
69597,69583,0.18,,,
69583,70039,0.22,,,
70039,69583,0.22,,,
69583,70495,0.31,,,
70495,69583,0.31,,,
69583,70944,0.42,,,
70944,69583,0.42,,,
69583,70447,0.4,,,
70447,69583,0.4,,,
69597,69586,0.14,,,
69586,70039,0.19,,,
70039,69586,0.19,,,
69586,70495,0.29,,,
70495,69586,0.29,,,
69586,70944,0.4,,,
70944,69586,0.4,,,
69586,70447,0.43,,,
70447,69586,0.43,,,
36821,36846,0.24,,,
36846,36821,0.24,,,
36868,36821,0.5,,,
36821,37765,0.34,,,
36821,38129,0.49,,,
186361,62277,0.49,,,
62277,186361,0.49,,,
62708,186361,0.34,,,
63040,186361,0.24,,,
63329,186361,0.05,,,
186361,63524,0.17,,,
186361,63567,0.4,,,
186361,63571,0.43,,,
186361,63815,0.18,,,
186361,64202,0.38,,,
64202,186361,0.38,,,
186361,64224,0.29,,,
64228,186361,0.29,,,
69597,69610,0.12,,,
69597,69620,0.25,,,
69597,69626,0.38,,,
69597,69630,0.44,,,
69597,70039,0.12,,,
69597,70495,0.25,,,
69597,70944,0.38,,,
149620,149929,0.31,,,
149929,149620,0.31,,,
149620,148502,0.5,,,
148502,149620,0.5,,,
149620,148571,0.41,,,
148571,149620,0.41,,,
149620,148612,0.37,,,
148612,149620,0.37,,,
149620,148651,0.37,,,
148651,149620,0.37,,,
149620,148753,0.5,,,
148753,149620,0.5,,,
149620,148842,0.47,,,
148842,149620,0.47,,,
149620,149053,0.44,,,
149053,149620,0.44,,,
149620,149084,0.41,,,
149084,149620,0.41,,,
149620,149119,0.31,,,
149119,149620,0.31,,,
149620,149182,0.16,,,
149182,149620,0.16,,,
149620,149306,0.28,,,
149306,149620,0.28,,,
149620,149420,0.48,,,
149420,149620,0.48,,,
149438,149620,0.45,,,
149445,149620,0.41,,,
149496,149620,0.27,,,
149539,149620,0.2,,,
149596,149620,0.07,,,
149620,150547,0.39,,,
150547,149620,0.39,,,
149620,149640,0.42,,,
149640,149620,0.42,,,
149620,149781,0.1,,,
149781,149620,0.1,,,
149620,150059,0.47,,,
150059,149620,0.47,,,
149620,150296,0.4,,,
150296,149620,0.4,,,
149620,150342,0.32,,,
150342,149620,0.32,,,
149620,150369,0.3,,,
150369,149620,0.3,,,
36840,36846,0.05,,,
36846,36840,0.05,,,
36868,36840,0.32,,,
36840,37765,0.37,,,
69609,70018,0.34,,,
70018,69609,0.34,,,
69609,70211,0.36,,,
70211,69609,0.36,,,
69609,70728,0.44,,,
70728,69609,0.44,,,
69609,70889,0.47,,,
70889,69609,0.47,,,
69610,69626,0.25,,,
69610,70039,0.17,,,
70039,69610,0.17,,,
69610,70495,0.28,,,
70495,69610,0.28,,,
69610,70944,0.4,,,
70944,69610,0.4,,,
102380,102399,0.25,,,
102399,102380,0.25,,,
102380,102760,0.28,,,
102760,102380,0.28,,,
102380,103178,0.35,,,
103178,102380,0.35,,,
102380,103562,0.45,,,
103562,102380,0.45,,,
102380,103572,0.4,,,
103572,102380,0.4,,,
102380,103599,0.45,,,
103599,102380,0.45,,,
36868,36846,0.26,,,
36846,37765,0.4,,,
37765,36846,0.4,,,
69620,69626,0.13,,,
69620,70039,0.28,,,
70039,69620,0.28,,,
69620,70495,0.35,,,
70495,69620,0.35,,,
69620,70944,0.45,,,
70944,69620,0.45,,,
114532,115369,0.47,,,
115369,115542,0.47,,,
115542,115369,0.47,,,
102392,102837,0.48,,,
102837,102392,0.48,,,
69630,69626,0.06,,,
69640,69626,0.13,,,
69659,69626,0.3,,,
69676,69626,0.5,,,
69886,69626,0.35,,,
69626,70039,0.4,,,
70039,69626,0.4,,,
69626,70495,0.45,,,
70495,69626,0.45,,,
69626,71344,0.48,,,
71344,69626,0.48,,,
69630,70039,0.45,,,
70039,69630,0.45,,,
69630,71344,0.47,,,
71344,69630,0.47,,,
102399,102746,0.28,,,
102746,102399,0.28,,,
102399,103198,0.46,,,
103198,102399,0.46,,,
102399,103584,0.45,,,
103584,102399,0.45,,,
36868,36912,0.49,,,
69682,69640,0.5,,,
69640,71294,0.49,,,
71294,69640,0.49,,,
69640,71344,0.47,,,
71344,69640,0.47,,,
167961,168080,0.26,,,
168080,167961,0.26,,,
167961,168094,0.14,,,
168094,167961,0.14,,,
167961,168212,0.16,,,
168212,167961,0.16,,,
167961,168570,0.31,,,
168570,167961,0.31,,,
167961,168575,0.28,,,
168575,167961,0.28,,,
168673,167961,0.33,,,
167961,168688,0.48,,,
168688,167961,0.48,,,
167961,168715,0.32,,,
168715,167961,0.32,,,
69682,69659,0.32,,,
69659,70230,0.48,,,
70230,69659,0.48,,,
69659,71111,0.46,,,
71111,69659,0.46,,,
69659,71294,0.45,,,
71294,69659,0.45,,,
69659,71344,0.5,,,
71344,69659,0.5,,,
69682,69676,0.12,,,
69676,69708,0.37,,,
69708,69676,0.37,,,
69676,70045,0.32,,,
70045,69676,0.32,,,
69676,70230,0.3,,,
70230,69676,0.3,,,
69676,71111,0.4,,,
71111,69676,0.4,,,
69676,71294,0.49,,,
71294,69676,0.49,,,
69682,69708,0.25,,,
69708,69682,0.25,,,
69682,69886,0.28,,,
69682,70045,0.21,,,
70045,69682,0.21,,,
69682,70230,0.2,,,
70230,69682,0.2,,,
69682,71111,0.41,,,
71111,69682,0.41,,,
69684,69977,0.09,,,
